,open,high,low,close
2024-10-28,1.29756,1.30076,1.29584,1.29747
2024-10-29,1.30117,1.30393,1.29395,1.30141
2024-10-30,1.29587,1.29988,1.28475,1.29596
2024-10-31,1.28947,1.29793,1.28854,1.28977
2024-11-03,1.2953,1.30005,1.29363,1.29534
2024-11-04,1.29534,1.30213,1.29488,1.29545
2024-11-05,1.30405,1.30438,1.28363,1.30436
2024-11-06,1.28833,1.30092,1.28775,1.28833
2024-11-07,1.29836,1.29853,1.29032,1.29823
2024-11-10,1.29157,1.29266,1.28566,1.29171
2024-11-11,1.28742,1.28742,1.27312,1.2875
2024-11-12,1.27374,1.27624,1.26896,1.27392
2024-11-13,1.27078,1.27204,1.26314,1.27068
2024-11-14,1.26664,1.26984,1.26161,1.26679
2024-11-17,1.26197,1.26622,1.2615,1.26177
2024-11-18,1.26792,1.26887,1.26148,1.26792
2024-11-19,1.26949,1.27146,1.26331,1.26945
2024-11-20,1.2656,1.26614,1.25816,1.26553
2024-11-21,1.25854,1.25945,1.24886,1.25848
2024-11-24,1.25891,1.26127,1.25423,1.25938
2024-11-25,1.25305,1.26165,1.25088,1.25331
2024-11-26,1.25754,1.26929,1.25677,1.25739
2024-11-27,1.26749,1.26915,1.26457,1.26777
2024-11-28,1.26965,1.27488,1.26736,1.26968
2024-12-01,1.27057,1.27222,1.26194,1.27016
2024-12-02,1.26581,1.26968,1.26403,1.26585
2024-12-03,1.26743,1.27175,1.26358,1.26743
2024-12-04,1.27013,1.27703,1.26936,1.27012
2024-12-05,1.27593,1.28097,1.27316,1.27593
2024-12-08,1.27466,1.2798,1.27178,1.27493
2024-12-09,1.27484,1.27665,1.27252,1.27491
2024-12-10,1.27804,1.27822,1.27147,1.278
2024-12-11,1.27665,1.27877,1.26733,1.27663
2024-12-12,1.26756,1.26792,1.26091,1.26773
2024-12-15,1.26294,1.26968,1.26282,1.26274
2024-12-16,1.26952,1.27205,1.26677,1.26904
2024-12-17,1.27089,1.27231,1.26804,1.27108
2024-12-18,1.25704,1.26662,1.25266,1.25677
2024-12-19,1.24975,1.25911,1.24762,1.2498
2024-12-22,1.2572,1.25881,1.2511,1.25699
2024-12-23,1.25337,1.2574,1.25243,1.25345
2024-12-24,1.2536,1.28131,1.241,1.2536
2024-12-25,1.25439,1.255,1.25027,1.25438
2024-12-26,1.25294,1.25914,1.25067,1.25298
2024-12-29,1.25796,1.26075,1.25081,1.25788
2024-12-30,1.2549,1.25682,1.25149,1.25491
2025-01-01,1.2521,1.25408,1.23606,1.25192
2025-01-02,1.23802,1.24199,1.23788,1.23802
2025-01-05,1.24251,1.25507,1.2419,1.24268
2025-01-06,1.25106,1.25764,1.2485,1.2511
2025-01-07,1.24766,1.24941,1.23226,1.24778
2025-01-08,1.23594,1.23664,1.22459,1.23599
2025-01-09,1.22991,1.23219,1.21968,1.22994
2025-01-12,1.22042,1.22076,1.21013,1.2205
2025-01-13,1.22312,1.22429,1.21417,1.22333
2025-01-14,1.22108,1.23069,1.21694,1.22134
2025-01-15,1.22433,1.22484,1.2177,1.22433
2025-01-16,1.22347,1.22443,1.21625,1.22369
2025-01-19,1.21757,1.23239,1.21666,1.2171
2025-01-20,1.23332,1.23452,1.2232,1.23314
2025-01-21,1.23413,1.23755,1.23094,1.23354
2025-01-22,1.23157,1.2358,1.22942,1.23142
2025-01-23,1.23547,1.24956,1.23503,1.23539
2025-01-26,1.24597,1.25239,1.24272,1.24594
2025-01-27,1.24541,1.24657,1.24162,1.24606
2025-01-28,1.24426,1.24628,1.23943,1.24417
2025-01-29,1.24552,1.24758,1.24259,1.24553
2025-01-30,1.24225,1.24555,1.2389,1.24239
2025-02-02,1.22914,1.24353,1.22504,1.2292
2025-02-03,1.24357,1.24931,1.2383,1.24318
2025-02-04,1.24775,1.25485,1.24646,1.24782
2025-02-05,1.25023,1.25099,1.23686,1.25041
2025-02-06,1.24358,1.24905,1.23899,1.24375
2025-02-09,1.23904,1.24216,1.23732,1.23916
2025-02-10,1.23615,1.24258,1.23346,1.23606
2025-02-11,1.24525,1.24642,1.23793,1.24516
2025-02-12,1.24521,1.25403,1.24445,1.24507
2025-02-13,1.25671,1.26303,1.25507,1.25635
2025-02-16,1.25846,1.2614,1.25812,1.25842
2025-02-17,1.26216,1.26239,1.25837,1.26215
2025-02-18,1.26263,1.2639,1.25712,1.26258
2025-02-19,1.25838,1.26488,1.25815,1.25842
2025-02-20,1.26701,1.26788,1.26319,1.26704
2025-02-23,1.26493,1.2692,1.26142,1.26499
2025-02-24,1.26189,1.26781,1.26091,1.26178
2025-02-25,1.26735,1.27079,1.26368,1.26744
2025-02-26,1.2681,1.26889,1.2617,1.26823
2025-02-27,1.25979,1.26226,1.25751,1.25989
2025-03-02,1.26016,1.27113,1.25845,1.2604
2025-03-03,1.27025,1.2754,1.26792,1.27015
2025-03-04,1.27957,1.28781,1.27688,1.27943
2025-03-05,1.28899,1.29231,1.28685,1.28919
2025-03-06,1.28838,1.2945,1.2877,1.28853
2025-03-09,1.29333,1.29463,1.28761,1.29324
2025-03-10,1.2876,1.29552,1.28733,1.28755
2025-03-11,1.29448,1.29882,1.29145,1.29448
2025-03-12,1.2965,1.29735,1.29222,1.29643
2025-03-13,1.29567,1.29591,1.29124,1.29584
2025-03-16,1.29279,1.29948,1.29279,1.29306
2025-03-17,1.2986,1.30061,1.29544,1.29853
2025-03-18,1.30005,1.30037,1.29556,1.30005
2025-03-19,1.30107,1.30152,1.29374,1.30107
2025-03-20,1.29665,1.29712,1.28914,1.2968
2025-03-23,1.29252,1.29724,1.29099,1.29246
2025-03-24,1.29236,1.29239,1.29174,1.29204
2025-03-25,1.29225,1.29606,1.29017,1.29578
